实际抵达日期,产品描述,收货人,收货人地址,发货人,发货人地址,通知人,承运人,原产国,海外装货港,目的港,目的国,启运国,产品件数/拼箱货柜,数量单位,TEU,千克重/拼箱货柜,千克重/件,尺寸,货运收货人,货柜号,卸货港,卸货港所在州,装运标志及编号,产品海关编码,货柜运输类型,支线承运人收货地,货运托运人,双抬头托运人,货柜个数/船东提单,收货人所在州
2023-04-08,METHYL HYDROGEN SILICONE FLUID,UNIQUECHEM SOLUTIONS INC.,"120 TRADERS BLVD E, SUITE 208MISSISSAUGA, ONL4Z 2H7, CANADATEL +1 646 MISSISSAUGA ON CA",ZHEJIANG CASTCHEM NEW MATERIAL CO.,"NO.10 WEIYI ROAD,HIGH-TECH ZONE,QUZHOU ZHEJIANG POSTAL CODE 324000 QUZHOU CN",KMM (USA ) INC,SFOK,CHINA,NING BO,LONG BEACH,CANADA,CHINA,18,PKG,1.0,19044.0,1058.0,2000*806*800,"ALL AMERICA FORWARDING, INC.",MEDU2262002,LONG BEACH,CALIFORNIA,NO MARKS,391000,FCL,NINGBO CHINA,"SAFROUND LOGISTICS CO., LTD",TRANSHIPMENT,1,None
2023-04-08,SILANOL TERMINATED VINYLMETHYL SILICONE FLUID ZX-207V-10 HTS : 391000,DOW SILICONES CORPORATION,"DIVISION MIDLAND DSP 2651 SALZBURGROADMIDLAND MI 48640 UNITED STATES DETROIT,MI US",NONE,NONE,None,SMWJ,CHINA,SHANG HAI,LONG BEACH,UNITED STATES,CHINA,16,PKG,1.0,16112.0,1007.0,2000*800*800,OEC FREIGHT (NY) INC,MSDU2688612,LONG BEACH,CALIFORNIA,NO MARKS,391000,FCL,SHANGHAI,"ORIENT EXPRESS CONTAINER CO, LTD",TRANSHIPMENT,1,MICHIGAN
2023-04-08,"HEXAMETHYLDISILOXANE 1 ISOTANK METHYLSILOXANE HEXAMETHYLDISILOXANE (SILICONE FLUID,SL31) EXT L-313-TANKWAGON-KG-TH SAP NO. 4502363868 SHIPMENT NO. M000020584ORIGIN THAILAND EMS F-E, S-E PROPER SHIPPING NAME FLAMMABLE LIQUID, N.O.S. (HEXAMETHYLDISILOXANE) UN NO. 1993 CLASS NO. 3 PACKAGE GROUP II FLASHPOINT -1C MARINE POLLUTANT YES HS CODE 2931.90 RESPONSIBLE DEPARTMENT PRODUCT STEWARDSHIP & COMPLIANCE CONTACT PERSON COMMERCIAL.SERVICESMOMENTIVECOM EMERGENCY TELEPHONE NO. +65-3158-1074 RMCU2631290 /SEAL NO.023042-023043-023044/ TARE 3,990 KGS./N.W. 17,470 KGS/G.W. 21,460 KGS. PSN FLAMMABLE LIQUID, N.O.S. (HEXAMETHYLDISILOXANE), UN 1993, DG CLASS 3, PG II",MOMENTIVE PERFORMANCE MATERIALS INC.,"10851 ENERGY HIGHWAYFRIENDLY,WV 26146 NEW YORKTEL (304) 652-8272FAX (304) 652-8757",MOMENTIVE PERFORMANCE MATERIALS (THAILAND) LTD.,".1/2 MOO 4, TAMBOL BANCHANG,AMPHUR BANCHANG, RAYONG 21130,THAILAND",LIVINGSTON INTERNATIONAL 365 CANAL,HLCU-HAPAG LLOYD A G,THAILAND,LAEM CHABANG,NORFOLK,UNITED STATES,THAILAND,1,PCS,1.0,21460.0,21460.0,2000*806*800,M & S LOGISTICS LTD,RMCU2631290,NORFOLK,VIRGINIA,RMCU2631290 . . . . . . .;. . . . . . . .,293190,FCL,"LAEM CHABANG, TH","M & S LOGISTICS (TH) CO., LTD.",TRANSHIPMENT,1,WEST VIRGINIA
2023-04-07,"CONTAIN THE FOLLOWING MEDICAL SUPPLIES 14,800 PCS 2-WAY KENGUARD CATHETER 1,320 PCS 2-WAY ULTRAMER CATHETER 360 PCS2-WAY ULTRAMER COUDE CATHETER 1,080 PCS 2-WAY ULTRAMER COUDE RED CATHETER 120 PCS 3-WAY ULTRAMER CATHETER 34,500 PCS RED RUBBER SILICONE CATHETER 17,400 PCS SIL ELSTMRCATHETER INVOICE NO : 13316 23 HTS : 9018.39.10 00",CARDINAL HEALTH 200 LLC,110 KENDALL PARK LN SWATLANTA GA 30336 US,MEDIQUIP SDN BHD,BATU 5 JALAN SANTAN PADANG LATI MUKKANGAR 02450 MY,"CARDINAL HEALTH, INC (PARENT COMPAN",BANQ-BLUE ANCHOR AMERICA LINE (BLUE ANCHOR LINE),MALAYSIA,PENANG/PINANG,SAVANNAH,UNITED STATES,MALAYSIA,370,CTN,1.0,1605.98,4.34,2000*806*800,None,MEDU5111294,SAVANNAH,GEORGIA,"1 370 CTNS UROLOGICAL LATEX CATHETER CARDINAL HEALTH 200, LLC CASE 1 - 370 ;",90183910,FCL,PENANG,,TRANSHIPMENT,1,GEORGIA
2023-04-07,SILICONE RUBBER KEYPAD,GRAYHILL INC.,4800 VERNON AVE MCCOOK IL 60525 US,TA YANG SILICONE RUBBER INDUSTRIAL,"22/F, H CODE,45 POTTINGER STREET, HONG KONG HK 1 TE 1",None,UASI-UPS ASIA GROUP PTE LTD,HONG KONG(CN),HONG KONG,LONG BEACH,UNITED STATES,HONG KONG(CN),13,CTN,0.02,144.0,11.08,4000*900*800,None,CCLU7961995,LONG BEACH,CALIFORNIA,GRAYHILL IN DIAM CNO.2032 MADE IN CHINA,0,LCL,"HONG KONG,HK",CHINA OCEAN SHIPPING COMPANY,TRANSHIPMENT,1,ILLINOIS
2023-04-07,"SILICONE RUBBER AND FLUID HS CODE : 3910.00 INVOICE NO. SDA-28483 (14 TANKS,44 CANS,28 CARTONS)",SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,86,PKG,2.0,16116.0,187.4,4000*900*800,None,TLLU1088163,LOS ANGELES,CALIFORNIA,SESA RANCHO DOMINGUEZ,391000,FCL,TOKYO,HYUNDAI MERCHANT MARINE,TRANSHIPMENT,1,OHIO
2023-04-07,"SHIN-ETSU SILICONE HS CODE : 3910.00 INVOICE NO. SDA-28468/FSDA-28468 (42 DRUMS,28 CARTONS)",SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,70,PKG,1.0,2860.84,40.87,2000*806*802,None,TCLU3114026,LOS ANGELES,CALIFORNIA,"SESA AKRON,OH",391000,FCL,TOKYO,,TRANSHIPMENT,4,OHIO
2023-04-07,SILICONE RUBBER AND FLUID HS CODE : 2931.90 INVOICE NO. SDA-28481,SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,80,DR,1.0,17720.0,221.5,2000*806*802,None,NYKU3579364,LOS ANGELES,CALIFORNIA,SESA RANCHO DOMINGUEZ,293190,FCL,TOKYO,,TRANSHIPMENT,5,OHIO
2023-04-07,"SILICONE RUBBER AND FLUID HS CODE : 2931.90 INVOICE NO. SDA-28482 (37 DRUMS,195 CANS)",SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,232,PKG,1.0,12147.01,52.36,2000*806*802,None,TEMU0659020,LOS ANGELES,CALIFORNIA,SESA RANCHO DOMINGUEZ,293190,FCL,TOKYO,,TRANSHIPMENT,1,OHIO
2023-04-07,"SHIN-ETSU SILICONE HS CODE : 3910.00 INVOICE NO. SDA-28468/FSDA-28468 (443 CANS,5 CARTONS)",SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,448,PKG,1.0,18309.4,40.87,2000*806*802,None,FCIU3184766,LOS ANGELES,CALIFORNIA,"SESA AKRON,OH",391000,FCL,TOKYO,,TRANSHIPMENT,4,OHIO
2023-04-07,SILICONE RUBBER AND FLUID HS CODE : 2931.90 INVOICE NO. SDA-28481,SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,80,DR,1.0,17720.0,221.5,2000*806*802,None,TCLU6903157,LOS ANGELES,CALIFORNIA,SESA RANCHO DOMINGUEZ,293190,FCL,TOKYO,,TRANSHIPMENT,5,OHIO
2023-04-07,SHIN-ETSU SILICONE HS CODE : 3910.00 INVOICE NO. SDA-28468/FSDA-28468,SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,72,PKG,1.0,2942.58,40.87,2000*806*802,None,TRHU3891217,LOS ANGELES,CALIFORNIA,"SESA AKRON,OH",391000,FCL,TOKYO,,TRANSHIPMENT,4,OHIO
2023-04-07,SILICONE RUBBER AND FLUID HS CODE : 2931.90 INVOICE NO. SDA-28481,SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,80,DR,1.0,17720.0,221.5,2000*806*802,None,NYKU3231743,LOS ANGELES,CALIFORNIA,SESA RANCHO DOMINGUEZ,293190,FCL,TOKYO,,TRANSHIPMENT,5,OHIO
2023-04-07,SHIN-ETSU SILICONE HS CODE : 3910.00 INVOICE NO. SDA-28468/FSDA-28468,SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,480,PKG,1.0,19617.22,40.87,2000*806*802,None,CXDU1108897,LOS ANGELES,CALIFORNIA,"SESA AKRON,OH",391000,FCL,TOKYO,,TRANSHIPMENT,4,OHIO
2023-04-07,SILICONE RUBBER AND FLUID HS CODE : 2931.90 INVOICE NO. SDA-28481,SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,80,DR,1.0,17720.0,221.5,2000*806*802,None,GLDU3337932,LOS ANGELES,CALIFORNIA,SESA RANCHO DOMINGUEZ,293190,FCL,TOKYO,,TRANSHIPMENT,5,OHIO
2023-04-07,SILICONE RUBBER AND FLUID HS CODE : 2931.90 INVOICE NO. SDA-28481,SHIN-ETSU SILICONES OF AMERICA INC.,HEAD OFFICE1150 DAMAR DRIVE AKRON OH 44305 US,"SHIN-ETSU CHEMICAL CO.,LTD.",4-1 MARUNOUCHI 1-CHOMECHIYODA-KU TOKYO 1000005 JP,SHIN-ETSU SILICONES OF AMERICA INC,MQLA-MITSUBISHI LOGISTICS AMERICA CORPORATION,JAPAN,TOKYO,LOS ANGELES,UNITED STATES,JAPAN,80,DR,1.0,17720.0,221.5,2000*806*802,None,TRHU2595165,LOS ANGELES,CALIFORNIA,SESA RANCHO DOMINGUEZ,293190,FCL,TOKYO,,TRANSHIPMENT,5,OHIO
2023-04-07,"TOTAL 44 PACKAGES 24 WOODEN P ALLETS CONTAINING DDE; IMP; 3 5KV TONGUE/CLEVIS DS-35M 35 KV MOLDED INSULATORS DR AWING 1113-071 PART NO.F-9200 75 SILICONE RUBBER INSULATORS PO NO.OP57575 DT.05.01.203-5184 NOS 20 WOODEN PALLETS CO NTAINING DDE; IMP; 15KV TONGU E/CLEVIS DS-15M 15 KV MOLDED INSULATORS DRAWING 111 3-054 PART NO.F-920060 SILIC ONE RUBBER INSULATORS PO NO.O P57563 DT.07.06.2022 - 8640 NO S INVOICE NO : OGL/2022-23/EX 102 & OGL/2022-23/EX103 DT.27. 02.2023 S.BILL NO : 8103922 & 8103918 DT.27.02.2023 HS CODE : 85469090 IEC NO : 0901001279 NOTIFY PARTY 3 MACLEAN FOGG COMPANY PM 1000 ALLANSON RD US-MUNDELEIN, IL 60060 3804",MPS OLIVE BRANCH RUAN,"7111, WOODS BLVDSUITE 100 OLIVEBRNCH MS 38654 18036282176",NONE,NONE,None,MAEU-MAERSK LINE,INDIA,JAWAHARLAL NEHRU/NAVA SHEVA/NHAVA SHEVA,MEMPHIS,UNITED STATES,INDIA,44,PKG,2.0,20831.68,473.45,4000*906*802,None,MRSU3076310,CHARLESTON,SOUTH CAROLINA,01/44 TO 24/44 25/44 TO 44/44,85469090,FCL,HYDERABAD,MAERSK LINE,TRANSHIPMENT,1,MISSISSIPPI
2023-04-07,TOTAL 80 PACKAGES ONLY. SIL ICONE : FLUID EMULSION : LK-EM 6101 H.S.CODE : 39.10.0090 (PACKING : 66.00 X 190 KGS HDP E DRUM SILICONE : FLUID : LK- SIL 100ST(1000) H.S.CODE : 3910.0020 (PACKING : 10 X 200KGS HDPE DRUM SILICONE : FLUI D : LK-SIL 100ST(350) H.S.COD E : 39.10.0020 (PACKING : 4 X 200 KGS HDPE DRUM SB NO. 8 133387 DT. 28.02.2023 INVOIC E NO. E/50272 DT : 28.02.2023 ORIGIN : INDIA PO. NO. 9325 B PO DATE 21/2/2023 INCOTER MS : CIF PROFORMA INVOICE NO. E/SQ/40315 DT.22.02.2023 ITE K SEAL NO : ENOS01443627 TOTAL NET WT : 15340.000 KGS FREI GHT PREPAID,ATLANTIS INTERNACIONAL S.A.,AVENIDA INTERCONEXION NARANJO-MINERGUATEMALA TAX # : NIT 3079678-4 50223848610,ELKAY CHEMICALS PVT. LTD. LOTE- PAR,"URAM INDUSTRIAL AREA,VILLAGE -LOTE,L-KHED, PLOT NO F-5, MIDC,LOTE PARSRAM M.I.D.C. TAL. KHED, DIST- RATNA 917420001501",ATLANTIS INTERNACIONAL S.A,MAEU-MAERSK LINE,INDIA,ALGECIRAS,"NEW YORK/NEWARK AREA, NEWARK",UNITED STATES,SPAIN,80,PKG,1.0,16615.99,207.7,2000*806*802,None,MRKU7524929,"NEW YORK/NEWARK AREA, NEWARK",NEW JERSEY,80 PKGS,39100020;39100090,FCL,JAWAHARLAL NEHRU,MAERSK LINE,TRANSHIPMENT,1,MICHIGAN
2023-04-07,"HAZARDOUS DETAILS : UN : 1993, COMBUSTIBLE LIQU ID, N.O.S. (DODECAMETHYLPENTASILOXANE), CLASS : COMB LIQ, PG : III, 87 C, , DOW EUROPE GMBHC HEMTREC +1-703-527-3887 XIAMETER(TM) PMX-2 00 SILICONE FLUID 2 CST850 KG IBC HS 29319 00090",DOW SILICONES CORPORATION,"700 OMEGA PKWY ACEDAR GROVEBUSINESS PARK SHEPHERDSVILLE KY40165-8515 UNITED STATES,",DOW EUROPE GMBH C O DSV LOGISTICS,"RUE ZENOBE GRAMME FAMILLEUREUX 7181BELGIUM,",DSV AIR & SEA INC FC#I620,IILU-INDEPENDENT CONTAINER LINE LTD,BELGIUM,ANTWERP/ANVERS,WILMINGTON,UNITED STATES,BELGIUM,2,DR,0.03,126.0,63.0,4000*0*0,None,ICUU4141162,WILMINGTON,NORTH CAROLINA,"UN1993 FLAMMABLE LIQUID, N.O.S. (ETHYLBENZEN E, XYLENE), 3, III, (25.00 C C.C.), F-E, S-E , STOWAGE CATEGORY A UNITED STATES DOW CORNING CORPORATION PLANT H178 270 OMEG A PKY STE 200 SHEPHERDSVILLE KY 40165-8515LO UISVILLE AIRPORT DOW CORNING CORPORATION PLANT H178 270 OMEG A PKY STE 200 SHEPHERDSVILLE KY 40165-8515LO;UISVILLE AIRPORT DOW CORNING CORPORATION PLANT H178 270 OMEG A PKY STE 200 SHEPHERDSVILLE KY 40165-8515LO UISVILLE AIRPORT UN3295 HYDROCARBONS, LIQUID, N.O.S. ( NAPHTH A (PETROLEUM), HYDROTREATED LIGHT), 3, II, ( - 18.80 C C.C.), MARINE POLLUTANT, F-E, S-D , STOWAGE CATEGORY B UNITED STATES",2931900090,FCL,BELGIUM,INDEPENDENT CONTAINER LINE LTD,CARE OF,1,KENTUCKY
2023-04-07,"HOSE WITH FITTINGS PLASTIC PIPES PLASTIC JOINT PLASTIC SILICONE FALSE CHEST SILICO NE JUMPSUIT DOOR HANDLE BOWL PLASIC DOOR H ANDLE PLASIC DOOR HANDLE PLASTIC PALSTIC MI RROR PLASTIC SPONGE WINDPROOF MASK PLAST IC RUBBER TUBES WITH FITTINGS,NOT REINFORCE D DUST COVER RUBBER BUSHING GASKETS PAPERNYLON MESH BRAIDED ROPE DUST BAG TEXTILE MATERIALS GLOVES PLASTIC OR RUBBER IS IMPRE GNATED, T",SINO DOOR INC.,"1624MARKET ST STE226,#79525 DENVERCO 80202 UNITED STATES,COLORADO,UNITED STATES,DENVER,CO, 80202,US",HUGE SPIRIT LIMITED,"UNIT 38,10F,BLOCK D MAI TAK INDUSTRAIL BUILDING,221 WAI YIP STREET,KWUN TONG,KOWLOON,HONG KONG,CN",TRANS WORLD FREIGHT SYSTEM CORP.,THGL-T H I LOGISTICS CO LTD,CHINA,YANTIAN,LONG BEACH,UNITED STATES,CHINA,1184,CTN,2.0,14380.04,12.15,4000*900*800,None,CSLU6347622,LONG BEACH,CALIFORNIA,"WI31082411,WI31083945,WI31053520,WI31078813,W I31085411,WI31104374,WI31072606,WI31089763,WI 31091058,WI31049626,WI31104976,WI30930371C,WI 31043867,WI31077134,WI31080738",0,FCL,"YANTIAN,CHINA",ORIENT OVERSEAS CONTAINER LINE LTD,TRANSHIPMENT,1,COLORADO
2023-04-06,SILICONE RUBBER PIN HEADER COVER CASE CAM HOLDER INVOICE NO KDD23 2USA5 1839 CARTONS 16 PALLETS,KANEMATSU ADVANCED MATERIALS USA IN,1300 NORTH 10TH STREET SUITE 480D MCALLEN TX 78501 US,KANEMATSU INDUSTRIAL & TRADING,AULAN INDUSTRIAL PARKID 32 FREE TRADE ZONE DALIAN 116600 CN,KANEMATSU ADVANCED MATERIALS USA IN,NAQA-NACA (VANGUARD LOGISTICS SERVICES),CHINA,BUSAN/PUSAN,LONG BEACH,UNITED STATES,SOUTH KOREA,839,CTN,1.5,2709.97,3.23,4000*900*800,None,OOCU7733206,LONG BEACH,CALIFORNIA,KDD23 2USA5 1 PLT 1 22 1 22 MADE IN KOREA PLT 2 22 16 22 MADE IN CHINA BY BOAT,0,LCL,DALIAN,ORIENT OVERSEAS CONTAINER LINE LTD,TRANSHIPMENT,1,TEXAS
2023-04-06,SILICONE RUBBER PIN HEADER,KANEMATSU ADVANCED MATERIALS USA I,1300 NORTH 10TH STREETSUITE 480D MCALLEN TX 78501 US,KANEMATSU INDUSTRIAL & TRADING,116600 AULAN INDUSTRIAL PARK ID 32FREE TRADE ZONE DALIAN 116000 CN,KANEMATSU ADVANCED MATERIALS USA I,NAQA-NACA (VANGUARD LOGISTICS SERVICES),CHINA,BUSAN/PUSAN,LONG BEACH,UNITED STATES,SOUTH KOREA,1035,CTN,1.85,2887.96,2.79,4000*900*800,None,OOLU6813788,LONG BEACH,CALIFORNIA,KDD23 3USA2 1 PLT 1 25 2 25 MADE IN KOREA PLT 3 25 16 25 MADE IN CHINA BY BOAT,0,LCL,DALIAN,ORIENT OVERSEAS CONTAINER LINE LTD,TRANSHIPMENT,1,TEXAS
2023-04-06,"RUBBER SHEET,SILICONE RUBBER SHEET,NATURAL RU BBER SHEET",RUBBERITE CYPRESS SPONGE,301 E.GOETZ AVE SANTA ANA CA 92707 US,"SANHE GREAT WALL RUBBER CO.,LTD.","WEST OF CITY,SANHE LANGFANG CN",RUBBERITE CYPRESS SPONGE,CHQF-CHINA INTERNATIONAL FREIGHT CO LTD,CHINA,BUSAN/PUSAN,LONG BEACH,UNITED STATES,SOUTH KOREA,251,ROL,1.0,19950.01,79.48,2000*806*800,None,FCIU4914447,LONG BEACH,CALIFORNIA,NO MARKS,0,FCL,TIANJIN,CHINA OCEAN SHIPPING COMPANY,TRANSHIPMENT,1,CALIFORNIA
2023-04-06,SILICONE RUBBER,MOMENTIVE PERFORMANCE MATERIALS,GARRETT420 N TAYLOR RD GARRETT IN 46738USA,"MOMENTIVE PERFORMANCE MATERIALS (NANTONG) CO.,LTD.",NANTONG ECONOMIC AND TECHNOLOGICALDEVELOPMENT ZONE NANTONG JIANGSU,MG MAHER & CO INC,AMIG-AMASS INTERNATIONAL GROUP INC,CHINA,SHANG HAI,LONG BEACH,UNITED STATES,CHINA,2,PKG,0.01,1024.0,512.0,4000*906*802,AMASS INTERNATIONAL GROUP INC.,TLLU4504182,LONG BEACH,CALIFORNIA,MOMENTIVE,0,LCL,"SHANGHAI,CHINA","AMASS GLOBAL NETWORK GROUP CO.,LTD",TRANSHIPMENT,1,INDIANA
2023-04-06,SILICONE RUBBER ROLL HS CODE : 8477.90,TORAY PLASTICS (AMERICA) INC.,14 MAINSAIL DRIVE NORTH KINGSTOWN RI 02852 US TORAY PLASTICS TE 1-401-667-4445,TORAY INTERNATIONAL INC.,3-3-3 NAKANOSHIMA KITA-KU OSAKA JP TORAY TE 81-6-6445-3980,ICG WORLDWIDE,SEIN-SEINO LOGIX CO LTD,JAPAN,BUSAN/PUSAN,"NEW YORK/NEWARK AREA, NEWARK",UNITED STATES,SOUTH KOREA,1,BOX,0.0,486.0,486.0,0,"CAROTRANS INTERNATIONAL,INC.",KOCU4096183,"NEW YORK/NEWARK AREA, NEWARK",NEW JERSEY,TPA/PL-MR.PAT PO NO. 4500289638 NEW YORK C/NO.6 MADE IN JAPAN,847790,LCL,KOBE,"SEINO LOGIX CO.,LTD.",TRANSHIPMENT,1,RHODE ISLAND
2023-04-06,SILICONE CAP&PLUG RUBBER PARTS FOR AUTO PROTECTIVE RUBBER PARTS FOR PROTECTIVE,CAPLUGS INC.,"2016 E. UNIVERSITY DRIVE.RANCHO DOMINGUEZ, CA 90220CA US","CAPLUGS PROTECTIVE INDUSTRIAL COMPONENTS(JIANGSU) CO.,LTD.","C&G(JIN(JINTAN) INTELLIGENT MANUFACTURINGINDUSTRIAL PARK,CHANGZHOU 213200CN","CAPLUGS, INC.",SDMR-SPEEDMARK INTERNATIONAL LTD,CHINA,SHANG HAI,LOS ANGELES,UNITED STATES,CHINA,44,PKG,2.0,11393.0,258.93,4000*900*800,SPEEDMARK TRANSPORTATION INC,FFAU1121442,LOS ANGELES,CALIFORNIA,NO MARKS,0,FCL,SHANGHAI,SPEEDMARK INTERNATIONAL LTD,TRANSHIPMENT,2,CALIFORNIA
2023-04-06,POOL BRUSH FLOATING TABLETS DISPENSER SCOOP NET HOSE IGNITER REGULATOR VALVE VALVE THERMOCOUPLE BURNER BRUSH SCOOP NET JEWELRY RECEIVING BOX RACK -6 LAYERS BALLVALVE CAN CRUSHER OIL PUMP FIREFLY LIGHT DEFUELING PUMP WAX MELTING LAMP HAND MASSAGER FOOT WASH BUCKET GROWTH LAMP PLANT GROWTH ACCESSORIES SET SHEET STRAPS HOOKS GARMENT COVERS AIR FRYER SILICONE POT SHEET LINEN LABELS SHIRT STAYS BULB BLOWER HOT WATER BAG PLASTIC DRUM STAINLESS BUCKET HANDMADE STRAW FAN REFLECTIVE VEST +USCI+91330201772308339Q,"SHAOXING YUNYAN TRADING CO.,LTD.","13400 NELSON AVE, CITY OF INDUSTRY,CALIFORNIA 91746CA 91746 US","HANGZHOU GREAT IMP. & EXP. CO.,LTD.","1705-1706,17F.,YAOJIANG WENXIN BLDG207WEN'ER RD., HANGZHOU 310012,ZHEJIANG CHINACN",None,OTED-ON TIME SHIPPING LINE LTD,CHINA,SHANG HAI,LONG BEACH,UNITED STATES,CHINA,848,CTN,2.0,9176.04,10.82,4000*900*800,OTX LOGISTICS INC.,MATU2712170,LONG BEACH,CALIFORNIA,NO MARKS,392020;391739;960390;392640;580620,FCL,SHANGHAI,ON TIME SHIPPING LINE LTD.,TRANSHIPMENT,1,CALIFORNIA
2023-04-06,SILICONE CAP&PLUG RUBBER PARTS FOR AUTO PROTECTIVE RUBBER PARTS FOR PROTECTIVE,CAPLUGS INC.,"2016 E. UNIVERSITY DRIVE.RANCHO DOMINGUEZ, CA 90220CA US","CAPLUGS PROTECTIVE INDUSTRIAL COMPONENTS(JIANGSU) CO.,LTD.","C&G(JIN(JINTAN) INTELLIGENT MANUFACTURINGINDUSTRIAL PARK,CHANGZHOU 213200CN","CAPLUGS, INC.",SDMR-SPEEDMARK INTERNATIONAL LTD,CHINA,SHANG HAI,LOS ANGELES,UNITED STATES,CHINA,45,PKG,2.0,13025.0,289.44,4000*900*800,SPEEDMARK TRANSPORTATION INC,TRHU6566859,LOS ANGELES,CALIFORNIA,NO MARKS,0,FCL,SHANGHAI,SPEEDMARK INTERNATIONAL LTD,TRANSHIPMENT,2,CALIFORNIA
